P,86,1,21,30307
P,25,1,101,30308
P,104,1,147,30309
P,6,1,50,30310
P,57,1,14,30311
P,216,1,151,30312
P,66,1,89,30313
P,6,1,3,30314
P,119,1,120,30315
P,63,1,35,30316
P,124,1,9,30317
P,96,1,129,30318
P,24,1,83,30319
P,120,1,64,30320
P,224,1,96,30321
P,29,1,13,30322
P,67,1,68,30323
P,252,1,92,30324
P,154,1,5,30325
P,120,1,77,30326
P,41,1,156,30327
P,36,1,50,30328
P,104,1,42,30329
P,104,1,49,30330
P,60,1,92,30331
P,95,1,2,30332
P,148,1,61,30333
P,157,1,75,30334
P,228,1,107,30335
P,82,1,155,30336
P,215,1,120,30337
P,141,1,13,30338
P,65,1,73,30339
P,224,1,154,30340
P,80,1,85,30341
P,49,1,122,30342
P,11,1,35,30343
P,186,1,79,30344
P,246,1,37,30345
P,129,1,2,30346
P,35,1,131,30347
P,201,1,44,30348
P,57,1,30,30349
P,4,1,138,30350
P,18,1,27,30351
P,195,1,115,30352
P,86,1,10,30353
P,56,1,35,30354
P,126,1,130,30355
P,157,1,66,30356
P,250,1,56,30357
P,42,1,82,30358
P,183,1,49,30359
P,19,1,111,30360
P,187,1,137,30361
P,227,1,13,30362
P,50,1,136,30363
P,32,1,9,30364
P,137,1,35,30365
P,249,1,119,30366
P,251,1,106,30367
P,136,1,120,30368
P,59,1,69,30369
P,2,1,37,30370
P,88,1,93,30371
P,86,1,25,30372
P,13,1,45,30373
P,14,1,126,30374
P,30,1,82,30375
P,79,1,70,30376
P,29,1,146,30377
P,62,1,88,30378
P,80,1,150,30379
P,132,1,146,30380
P,237,1,40,30381
P,51,1,24,30382
P,148,1,64,30383
P,199,1,95,30384
P,236,1,99,30385
P,144,1,25,30386
P,180,1,8,30387
P,50,1,118,30388
P,225,1,17,30389
P,129,1,96,30390
P,33,1,17,30391
P,154,1,42,30392
P,125,1,27,30393
P,49,1,71,30394
P,102,1,58,30395
P,35,1,53,30396
P,209,1,11,30397
P,79,1,20,30398
P,188,1,109,30399
P,169,1,126,30400
P,214,1,66,30401
P,144,1,4,30402
P,127,1,82,30403
P,91,1,105,30404
P,233,1,99,30405
P,48,1,159,30406
P,168,1,62,30407
P,30,1,113,30408
P,75,1,70,30409
P,103,1,128,30410
P,93,1,67,30411
P,33,1,142,30412
P,154,1,73,30413
P,246,1,111,30414
P,96,1,125,30415
P,87,1,136,30416
P,98,1,95,30417
P,167,1,140,30418
P,156,1,37,30419
P,245,1,73,30420
P,140,1,92,30421
P,190,1,159,30422
P,159,1,101,30423
P,251,1,45,30424
P,233,1,76,30425
P,137,1,102,30426
P,29,1,60,30427
P,166,1,12,30428
P,174,1,29,30429
P,214,1,141,30430
P,101,1,157,30431
P,244,1,51,30432
P,240,1,151,30433
P,127,1,116,30434
P,244,1,81,30435
P,51,1,109,30436
P,48,1,124,30437
P,215,1,100,30438
P,235,1,17,30439
P,101,1,85,30440
P,197,1,11,30441
P,64,1,161,30442
P,138,1,84,30443
P,220,1,73,30444
P,121,1,6,30445
P,149,1,115,30446
P,179,1,90,30447
P,174,1,118,30448
P,240,1,36,30449
P,189,1,97,30450
P,116,1,96,30451
P,49,1,136,30452
P,60,1,159,30453
P,37,1,149,30454
P,120,1,17,30455
P,122,1,159,30456
P,69,1,162,30457
P,50,1,147,30458
P,145,1,22,30459
P,236,1,88,30460
P,97,1,131,30461
P,214,1,38,30462
P,55,1,129,30463
P,171,1,99,30464
P,200,1,40,30465
P,14,1,89,30466
P,252,1,129,30467
P,29,1,79,30468
P,25,1,161,30469
P,72,1,149,30470
P,43,1,148,30471
P,103,1,28,30472
P,204,1,9,30473
P,8,1,65,30474
P,26,1,81,30475
P,252,1,142,30476
P,204,1,43,30477
P,73,1,78,30478
P,207,1,160,30479
P,20,1,80,30480
P,221,1,127,30481
P,20,1,97,30482
P,124,1,64,30483
P,28,1,23,30484
