P,205,1,100,54144
P,33,1,40,54145
P,160,1,36,54146
P,100,1,82,54147
P,234,1,55,54148
P,68,1,67,54149
P,223,1,118,54150
P,149,1,43,54151
P,31,1,135,54152
P,16,1,124,54153
P,39,1,73,54154
P,88,1,117,54155
P,15,1,101,54156
P,100,1,20,54157
P,120,1,125,54158
P,3,1,58,54159
P,175,1,141,54160
P,122,1,46,54161
P,23,1,82,54162
P,114,1,159,54163
P,118,1,34,54164
P,20,1,21,54165
P,42,1,150,54166
P,190,1,144,54167
P,195,1,112,54168
P,232,1,40,54169
P,98,1,7,54170
P,132,1,108,54171
P,170,1,128,54172
P,184,1,159,54173
P,53,1,1,54174
P,217,1,84,54175
P,16,1,51,54176
P,154,1,83,54177
P,153,1,63,54178
P,126,1,116,54179
P,153,1,122,54180
P,143,1,54,54181
P,141,1,120,54182
P,83,1,20,54183
P,61,1,131,54184
P,248,1,128,54185
P,145,1,7,54186
P,218,1,107,54187
P,168,1,146,54188
P,36,1,87,54189
P,43,1,40,54190
P,195,1,138,54191
P,212,1,102,54192
P,179,1,11,54193
P,95,1,123,54194
P,90,1,47,54195
P,124,1,50,54196
P,64,1,31,54197
P,62,1,149,54198
P,14,1,21,54199
P,156,1,74,54200
P,182,1,90,54201
P,87,1,87,54202
P,242,1,102,54203
P,248,1,47,54204
P,241,1,22,54205
P,63,1,60,54206
P,74,1,99,54207
P,152,1,38,54208
P,48,1,119,54209
P,15,1,103,54210
P,232,1,158,54211
P,70,1,67,54212
P,138,1,77,54213
P,224,1,80,54214
P,214,1,33,54215
P,16,1,25,54216
P,136,1,52,54217
P,90,1,91,54218
P,182,1,139,54219
P,196,1,80,54220
P,146,1,90,54221
P,28,1,66,54222
P,84,1,11,54223
P,129,1,107,54224
P,114,1,48,54225
P,79,1,10,54226
P,26,1,10,54227
P,31,1,97,54228
P,215,1,159,54229
P,34,1,80,54230
P,153,1,100,54231
P,183,1,72,54232
P,214,1,142,54233
P,67,1,23,54234
P,14,1,100,54235
P,52,1,7,54236
P,105,1,95,54237
P,103,1,62,54238
P,200,1,83,54239
P,181,1,72,54240
P,229,1,86,54241
P,199,1,10,54242
P,205,1,133,54243
P,45,1,64,54244
P,145,1,77,54245
P,163,1,155,54246
P,62,1,107,54247
P,193,1,138,54248
P,14,1,161,54249
P,183,1,51,54250
P,218,1,33,54251
P,108,1,76,54252
P,221,1,162,54253
P,201,1,55,54254
P,146,1,35,54255
P,96,1,18,54256
P,242,1,37,54257
P,38,1,108,54258
P,239,1,88,54259
P,152,1,54,54260
P,31,1,121,54261
P,19,1,147,54262
P,167,1,98,54263
P,85,1,147,54264
P,141,1,74,54265
P,100,1,18,54266
P,14,1,144,54267
P,150,1,49,54268
P,91,1,94,54269
P,236,1,48,54270
P,152,1,76,54271
P,165,1,31,54272
P,5,1,26,54273
P,11,1,147,54274
P,106,1,83,54275
P,139,1,153,54276
P,227,1,94,54277
P,21,1,61,54278
P,193,1,119,54279
P,151,1,24,54280
P,194,1,8,54281
P,235,1,91,54282
P,135,1,154,54283
P,219,1,12,54284
P,72,1,17,54285
P,121,1,46,54286
P,193,1,90,54287
P,175,1,35,54288
P,123,1,18,54289
P,34,1,133,54290
P,35,1,162,54291
P,47,1,123,54292
P,79,1,122,54293
P,82,1,65,54294
P,118,1,54,54295
P,179,1,15,54296
P,24,1,90,54297
P,249,1,113,54298
P,54,1,111,54299
P,101,1,51,54300
P,11,1,59,54301
P,21,1,56,54302
P,247,1,120,54303
P,166,1,117,54304
P,194,1,139,54305
P,19,1,71,54306
P,1,1,47,54307
P,165,1,50,54308
P,195,1,7,54309
P,115,1,1,54310
P,168,1,111,54311
P,206,1,47,54312
P,237,1,121,54313
P,56,1,89,54314
P,250,1,58,54315
P,88,1,91,54316
P,13,1,22,54317
P,101,1,82,54318
P,36,1,52,54319
P,178,1,38,54320
P,237,1,129,54321
P,233,1,147,54322
P,129,1,159,54323
P,224,1,108,54324
